id_veicolo,commerciale,eta_approx,genere
22906,N,61,M
22907,N,74,F
22908,N,58,M
22909,N,68,M
22910,N,33,F
22911,N,61,M
22912,N,66,M
22913,N,60,F
22914,N,55,F
22915,N,61,F
22916,N,69,M
22917,N,59,F
22918,N,39,F
22919,S,0,_
22920,N,74,M
22921,N,81,M
22922,N,58,M
22923,N,68,M
22924,N,38,M
22925,N,32,M
22926,N,49,M
22927,N,72,M
22928,N,58,F
22929,N,44,F
22930,N,40,M
22931,S,0,_
22932,N,48,M
22933,N,30,M
22934,N,32,M
22935,N,57,M
22936,N,50,M
22937,N,65,M
22938,N,62,M
22939,N,44,M
22940,N,55,F
22941,N,62,F
22942,N,58,F
22943,N,35,M
22944,N,68,F
22945,N,75,M
22946,N,57,M
22947,N,63,M
22948,N,76,M
22949,N,66,M
22950,N,73,M
22951,N,52,F
22952,S,0,_
22953,S,0,_
22954,N,54,F
22955,N,61,M
22956,S,0,_
22957,N,53,F
22958,N,66,M
22959,S,0,_
22960,N,60,F
22961,N,44,F
22962,N,39,M
22963,N,59,F
22964,N,44,F
22965,N,62,F
22966,N,28,M
22967,N,39,F
22968,N,46,F
22969,N,71,M
22970,N,54,M
22971,N,73,M
22972,N,53,F
22973,N,61,M
22974,N,48,M
22975,S,0,_
22976,N,65,F
22977,N,49,M
22978,N,79,M
22979,N,46,F
22980,N,61,M
22981,N,57,F
22982,N,58,M
22983,N,64,M
22984,N,47,M
22985,N,46,F
22986,N,66,M
22987,N,34,M
22988,N,49,M
22989,N,52,F
22990,S,0,_
22991,N,72,M
22992,N,68,M
22993,N,72,M
22994,N,31,M
22995,S,0,_
22996,N,49,F
22997,N,59,M
22998,N,65,M
22999,N,57,M
23000,N,60,M
23001,N,46,M
23002,N,64,M
23003,N,50,F
23004,N,45,F
23005,N,68,F
23006,N,57,M
23007,N,77,M
23008,N,75,M
23009,N,71,F
23010,N,29,F
23011,N,52,M
23012,N,39,M
23013,S,0,_
23014,N,66,M
23015,N,29,M
23016,N,42,F
23017,N,68,M
23018,N,57,M
23019,N,59,F
23020,N,34,M
23021,N,31,M
23022,N,38,F
23023,N,60,F
23024,N,61,F
23025,N,28,F
23026,N,62,M
23027,N,60,M
23028,N,87,M
23029,N,42,M
23030,N,74,M
23031,N,51,F
23032,N,51,M
23033,S,0,_
23034,N,80,M
23035,N,59,F
23036,N,79,M
23037,N,56,M
23038,N,34,F
23039,N,44,M
23040,N,77,M
23041,N,52,M
23042,N,52,F
23043,N,59,M
23044,N,64,M
23045,N,63,F
23046,N,40,F
23047,N,48,M
23048,N,50,F
23049,N,72,M
23050,N,44,F
23051,N,60,F
23052,N,72,M
23053,N,50,F
23054,N,72,F
23055,N,64,M
23056,N,51,M
23057,N,53,F
23058,N,67,F
23059,N,79,F
23060,N,63,F
23061,N,64,M
23062,N,58,F
23063,N,77,M
23064,N,32,M
23065,N,49,M
23066,N,63,M
23067,N,27,F
23068,N,56,M
23069,N,73,F
23070,N,47,M
23071,N,54,M
23072,N,31,F
23073,N,52,F
23074,N,69,F
23075,N,63,M
23076,N,73,M
23077,N,27,F
23078,N,39,M
23079,N,43,M
23080,N,61,M
23081,N,33,M
23082,N,43,M
23083,S,0,_
23084,N,49,F
23085,N,77,M
23086,N,59,M
23087,N,58,M
23088,N,57,M
23089,S,0,_
23090,N,57,F
23091,N,20,M
23092,N,28,M
23093,N,77,M
23094,N,77,F
23095,N,62,M
23096,N,43,M
23097,N,29,F
23098,N,45,M
23099,N,84,M
23100,N,64,M
23101,N,57,M
23102,N,58,F
23103,N,49,M
23104,N,72,M
23105,N,49,M
23106,N,48,M
23107,N,58,M
23108,N,62,M
23109,N,30,F
23110,N,81,M
23111,N,39,F
23112,N,82,M
23113,N,73,F
23114,N,74,F
23115,N,59,F
23116,N,61,M
23117,N,76,F
23118,N,64,F
23119,N,50,M
23120,N,65,M
23121,N,45,M
23122,N,70,F
23123,N,60,F
23124,N,69,M
23125,N,62,M
23126,N,60,M
23127,S,0,_
23128,N,58,M
23129,N,48,M
23130,N,79,M
23131,N,54,F
23132,N,54,F
23133,N,20,M
23134,N,61,M
23135,N,61,F
23136,N,43,F
23137,N,56,F
23138,N,31,F
23139,N,53,M
23140,N,74,F
23141,S,0,_
23142,N,36,M
23143,N,72,M
23144,N,47,F
23145,N,66,M
23146,N,47,M
23147,N,31,M
23148,S,0,_
23149,N,51,F
23150,N,30,M
23151,N,74,M
23152,N,58,F
23153,N,82,M
23154,N,38,F
23155,N,54,F
23156,N,53,M
23157,N,61,F
23158,N,33,F
23159,S,0,_
23160,N,78,M
23161,N,68,M
23162,N,54,F
23163,N,65,M
23164,N,63,M
23165,N,57,M
23166,N,42,M
23167,N,64,M
23168,N,57,F
23169,N,26,M
23170,N,36,M
23171,N,51,M
23172,N,43,F
23173,N,55,M
23174,N,67,M
23175,N,30,M
23176,N,68,M
23177,N,83,M
23178,N,65,F
23179,N,66,F
23180,N,66,F
23181,N,24,M
23182,N,74,M
23183,N,28,F
23184,N,52,F
23185,N,56,F
23186,N,52,F
23187,N,50,M
23188,N,55,F
23189,N,51,M
23190,N,86,M
23191,N,40,F
23192,N,72,M
23193,N,72,F
23194,N,69,M
23195,N,85,M
23196,N,58,F
23197,N,54,M
23198,N,34,M
23199,N,80,M
23200,N,67,M
23201,N,54,F
23202,N,56,F
23203,N,57,F
23204,N,71,F
23205,N,53,M
23206,N,59,F
23207,N,61,M
23208,N,45,F
23209,N,69,M
23210,N,50,M
23211,N,46,F
23212,N,62,F
23213,N,65,M
23214,N,62,F
23215,N,56,M
23216,N,69,M
23217,N,54,F
23218,N,77,M
23219,N,58,M
23220,N,44,F
23221,S,0,_
23222,N,19,M
23223,N,58,M
23224,N,28,F
23225,N,77,M
23226,N,59,F
23227,N,65,F
23228,N,29,M
23229,N,71,M
23230,N,86,M
23231,N,47,F
23232,N,69,M
23233,N,30,M
23234,N,78,M
23235,N,62,M
23236,N,39,M
23237,S,0,_
23238,N,68,F
23239,N,77,F
23240,N,28,M
23241,N,49,M
23242,N,58,M
23243,N,58,M
23244,N,68,F
23245,N,57,F
23246,N,48,M
23247,N,51,M
23248,N,52,M
23249,N,47,M
23250,S,0,_
23251,N,55,M
23252,N,75,F
23253,N,57,F
23254,N,61,M
23255,N,71,F
23256,S,0,_
23257,N,64,M
23258,N,45,M
23259,N,58,M
23260,N,39,F
23261,S,0,_
23262,N,76,M
23263,N,74,F
23264,N,46,M
23265,N,52,F
23266,N,72,F
23267,N,25,M
23268,N,82,M
23269,N,59,M
23270,N,61,F
23271,N,48,M
23272,N,51,F
23273,S,0,_
23274,N,69,F
23275,N,51,M
23276,N,59,M
23277,N,64,M
23278,N,57,F
23279,N,62,M
23280,N,32,F
23281,N,57,M
23282,N,60,F
23283,N,41,F
23284,N,38,M
23285,N,60,F
23286,N,63,F
23287,S,0,_
23288,N,39,F
23289,N,72,F
23290,N,63,F
23291,N,50,M
23292,N,59,M
23293,N,68,M
23294,N,23,M
23295,N,48,F
23296,N,47,F
23297,N,37,M
23298,N,59,M
23299,N,59,F
23300,N,53,M
23301,N,38,F
23302,N,58,M
23303,N,50,M
23304,N,59,F
23305,N,83,M
23306,N,64,M
23307,N,61,M
23308,S,0,_
23309,N,49,M
23310,N,63,F
23311,N,59,M
23312,N,43,F
23313,N,61,F
23314,S,0,_
23315,N,69,F
23316,N,46,F
23317,S,0,_
23318,S,0,_
23319,N,68,F
23320,N,49,M
23321,N,46,F
23322,N,82,M
23323,N,71,F
23324,N,72,F
23325,N,58,M
23326,N,79,M
23327,N,60,F
23328,N,28,M
23329,N,26,M
23330,N,28,F
23331,N,64,M
23332,N,70,F
23333,N,63,F
23334,S,0,_
23335,N,72,F
23336,N,53,F
23337,N,59,M
23338,N,57,M
23339,N,76,F
23340,N,77,M
23341,N,25,F
23342,N,71,F
23343,N,33,M
23344,N,55,M
23345,N,50,F
23346,N,35,M
23347,N,47,M
23348,N,47,F
23349,N,59,M
23350,N,60,M
23351,N,62,F
23352,S,0,_
23353,N,51,F
23354,N,70,M
23355,N,60,M
23356,S,0,_
23357,N,44,F
23358,N,60,M
23359,N,49,M
23360,N,58,F
23361,S,0,_
23362,N,69,M
23363,N,62,M
23364,N,39,M
23365,N,48,M
23366,N,59,F
23367,S,0,_
23368,N,53,F
23369,N,31,F
23370,N,32,M
23371,N,77,M
23372,N,43,F
23373,N,56,M
23374,N,52,F
23375,N,44,M
23376,N,68,M
23377,N,61,F
23378,S,0,_
23379,N,34,F
23380,N,76,F
23381,N,52,M
23382,N,60,F
23383,N,60,M
23384,N,63,M
23385,N,67,F
23386,N,62,M
23387,N,57,M
23388,N,44,F
23389,S,0,_
23390,N,59,M
23391,N,81,F
23392,N,67,F
23393,N,22,M
23394,S,0,_
23395,N,70,M
23396,N,71,F
23397,N,73,M
23398,N,58,F
23399,N,69,M
23400,N,52,F
23401,N,78,F
23402,N,26,M
23403,N,63,F
23404,N,46,F
23405,N,43,F
23406,N,57,F
23407,N,34,M
23408,N,77,M
23409,N,64,M
23410,N,56,M
23411,N,52,M
23412,N,52,F
23413,N,49,M
23414,N,50,M
23415,N,55,M
23416,N,78,F
23417,N,79,M
23418,N,54,F
23419,N,50,M
23420,N,61,M
23421,N,66,M
23422,N,36,F
23423,N,62,F
23424,N,66,F
23425,N,59,M
23426,N,62,M
23427,N,24,M
23428,N,61,F
23429,N,78,M
23430,N,79,M
23431,N,83,F
23432,N,49,M
23433,S,0,_
23434,N,57,M
23435,N,48,M
23436,N,75,M
23437,N,54,M
23438,S,0,_
23439,N,48,F
23440,N,67,M
23441,N,20,M
23442,N,30,M
23443,N,75,F
23444,S,0,_
23445,N,35,M
23446,N,56,M
23447,N,46,M
23448,N,53,M
23449,N,50,M
23450,N,73,F
23451,N,53,M
23452,N,49,F
23453,N,32,F
23454,N,70,M
23455,N,41,F
23456,N,89,F
23457,N,46,F
23458,N,35,M
23459,N,82,M
23460,N,60,F
23461,N,51,F
23462,N,50,M
23463,N,45,M
23464,N,67,F
23465,N,60,F
23466,N,56,F
23467,S,0,_
23468,N,42,F
23469,N,40,M
23470,N,49,M
23471,N,63,M
23472,N,79,M
23473,N,24,M
23474,N,80,M
23475,N,74,M
23476,N,48,F
23477,N,32,M
23478,N,46,F
23479,N,71,M
23480,N,50,F
23481,N,57,F
23482,N,52,F
23483,N,51,M
23484,N,56,M
23485,N,53,F
23486,N,34,M
23487,S,0,_
23488,N,46,F
23489,N,45,F
23490,N,32,M
23491,N,77,M
23492,N,42,M
23493,N,48,M
23494,N,71,F
23495,N,48,M
23496,N,51,F
23497,N,63,F
23498,N,43,F
23499,N,44,F
23500,N,50,M
23501,N,40,M
23502,N,77,M
23503,N,61,M
23504,N,64,F
23505,N,59,F
23506,N,77,M
23507,N,61,M
23508,N,74,M
23509,N,33,M
23510,N,49,M
23511,N,45,M
23512,N,68,M
23513,N,49,M
23514,N,78,F
23515,N,31,M
23516,S,0,_
23517,N,55,M
23518,N,32,F
23519,N,43,F
23520,N,76,M
23521,N,51,M
23522,N,76,M
23523,N,62,F
23524,N,72,F
23525,N,57,F
23526,N,29,M
23527,N,82,M
23528,N,34,F
23529,N,65,F
23530,N,49,M
23531,N,25,M
23532,N,63,F
23533,N,54,F
23534,N,33,M
23535,N,59,M
23536,N,70,M
23537,N,42,M
23538,N,80,M
23539,N,57,F
23540,N,50,M
23541,N,52,M
23542,S,0,_
23543,N,67,F
23544,N,67,M
23545,N,76,F
23546,N,26,M
23547,N,22,F
23548,N,75,M
23549,N,46,F
23550,S,0,_
23551,N,43,F
23552,N,51,M
23553,N,22,F
23554,N,37,F
23555,N,46,F
23556,N,56,F
23557,N,42,F
23558,S,0,_
23559,N,69,F
23560,N,78,M
23561,N,93,F
23562,N,50,F
23563,N,76,F
23564,N,56,M
23565,N,37,M
23566,N,63,M
23567,N,25,F
23568,N,48,M
23569,N,76,F
23570,N,57,M
23571,N,86,M
23572,N,48,F
23573,N,30,F
23574,N,36,F
23575,N,55,F
23576,N,47,M
23577,N,50,M
23578,N,53,M
23579,N,40,F
23580,N,85,M
23581,N,80,F
23582,N,61,F
23583,N,54,M
23584,N,53,F
23585,N,66,M
23586,N,67,F
23587,N,70,M
23588,N,48,M
23589,N,63,F
23590,N,50,F
23591,N,55,M
23592,N,27,M
23593,N,49,M
23594,N,49,M
23595,N,62,F
23596,N,38,F
23597,N,36,M
23598,N,72,M
23599,N,45,F
23600,N,40,M
23601,N,36,M
23602,N,75,M
23603,N,41,F
23604,N,46,M
23605,N,29,M
23606,N,56,F
23607,N,27,F
23608,N,56,F
23609,N,63,M
23610,N,70,M
23611,N,65,M
23612,N,61,M
23613,N,51,M
23614,N,27,F
23615,N,58,M
23616,N,41,F
23617,N,60,M
23618,N,61,F
23619,N,72,M
23620,N,64,M
23621,N,66,F
23622,N,66,F
23623,N,70,M
23624,N,75,M
23625,N,23,M
23626,N,73,M
23627,N,47,F
23628,N,71,F
23629,N,74,F
23630,N,25,M
23631,N,73,M
23632,N,49,M
23633,N,28,M
23634,N,82,M
23635,N,64,M
23636,N,55,M
23637,N,62,F
23638,N,79,M
23639,S,0,_
23640,N,64,F
23641,N,55,M
23642,N,58,F
23643,N,66,F
23644,N,49,M
23645,N,36,F
23646,N,66,M
23647,N,81,M
23648,N,56,F
23649,N,25,F
23650,N,58,F
23651,N,64,F
23652,N,86,M
23653,N,53,M
23654,N,30,M
23655,N,75,M
23656,N,36,F
23657,N,59,M
23658,N,59,M
23659,N,28,M
23660,N,60,F
23661,N,22,F
23662,N,67,M
23663,N,57,F
23664,N,53,M
23665,N,65,F
23666,N,55,M
23667,N,73,F
23668,N,33,M
23669,N,46,F
23670,N,42,M
23671,N,23,M
23672,N,56,F
23673,N,77,F
23674,N,64,F
23675,N,83,F
23676,N,57,F
23677,N,35,M
23678,N,64,F
23679,N,54,M
23680,N,89,M
23681,S,0,_
23682,N,48,M
23683,N,56,M
23684,N,36,F
23685,N,53,M
23686,N,75,M
23687,N,43,F
23688,N,55,F
23689,N,27,F
23690,N,60,F
23691,S,0,_
23692,N,51,M
23693,S,0,_
23694,N,81,M
23695,N,33,F
23696,N,47,F
23697,N,68,M
23698,N,69,M
23699,N,62,F
23700,N,68,M
23701,N,70,M
23702,S,0,_
23703,N,62,M
23704,N,80,M
23705,N,84,M
23706,S,0,_
23707,N,52,F
23708,N,47,M
23709,N,84,F
23710,N,66,M
23711,N,50,F
23712,N,71,F
23713,N,68,M
23714,N,21,M
23715,N,75,F
23716,N,81,M
23717,N,56,F
23718,N,50,F
23719,N,79,M
23720,N,72,M
23721,N,41,M
23722,N,62,F
23723,N,59,F
23724,N,51,F
23725,N,67,M
23726,N,65,M
23727,N,49,M
23728,N,79,F
23729,N,66,M
23730,N,56,F
23731,S,0,_
23732,N,77,M
23733,N,63,M
23734,N,56,M
23735,N,54,F
23736,S,0,_
23737,N,45,F
23738,N,65,M
23739,N,57,F
23740,N,67,F
23741,N,55,F
23742,S,0,_
23743,N,71,F
23744,N,49,M
23745,S,0,_
23746,N,40,F
23747,N,73,M
23748,S,0,_
23749,N,50,M
23750,N,76,M
23751,N,39,F
23752,N,81,M
23753,N,51,M
23754,N,53,M
23755,N,44,F
23756,N,50,M
23757,N,62,M
23758,N,73,F
23759,N,82,M
23760,N,68,M
23761,N,65,F
23762,N,46,M
23763,N,60,M
23764,N,21,F
23765,N,33,F
23766,N,68,F
23767,N,84,F
23768,N,59,F
23769,S,0,_
23770,N,33,M
23771,N,49,M
23772,N,71,M
23773,N,53,F
23774,N,73,M
23775,N,47,F
23776,N,34,F
23777,N,77,M
23778,N,58,F
23779,N,60,F
23780,N,64,M
23781,N,33,M
23782,N,66,F
23783,N,78,F
23784,N,76,F
23785,N,41,F
23786,N,43,F
23787,N,41,M
23788,N,65,F
23789,N,54,M
23790,N,24,F
23791,N,68,M
23792,S,0,_
23793,N,56,M
23794,N,41,F
23795,N,46,M
23796,N,58,M
23797,N,63,M
23798,N,66,F
23799,S,0,_
23800,N,80,M
23801,N,47,M
23802,N,47,M
23803,N,81,F
23804,S,0,_
23805,N,53,M
23806,N,34,M
23807,N,76,F
23808,N,64,M
23809,N,57,M
23810,N,59,M
23811,N,36,M
23812,N,86,M
23813,N,75,M
23814,N,42,M
23815,N,51,M
23816,N,66,M
23817,N,52,F
23818,N,64,M
23819,N,60,F
23820,N,51,F
23821,N,58,F
23822,N,48,F
23823,N,72,F
23824,N,55,F
23825,N,60,M
23826,N,70,F
23827,N,59,F
23828,N,58,M
23829,N,56,M
23830,N,46,M
23831,S,0,_
23832,N,60,M
23833,N,77,M
23834,N,52,F
23835,N,56,M
23836,N,28,F
23837,N,50,F
23838,N,56,F
23839,N,69,F
23840,N,82,M
23841,N,61,M
23842,N,25,M
23843,N,41,F
23844,S,0,_
23845,N,68,M
23846,S,0,_
23847,N,58,F
23848,N,72,M
23849,N,56,M
23850,N,56,M
23851,N,58,F
23852,N,35,F
23853,S,0,_
23854,S,0,_
23855,N,37,F
23856,N,30,F
23857,N,52,F
23858,S,0,_
23859,N,68,M
23860,N,63,M
23861,S,0,_
23862,N,56,M
23863,N,69,F
23864,N,55,M
23865,N,56,M
23866,N,65,F
23867,S,0,_
23868,N,72,M
23869,N,65,F
23870,N,81,M
23871,N,52,M
23872,N,63,F
23873,N,48,M
23874,N,71,M
23875,S,0,_
23876,N,65,M
23877,N,56,F
23878,N,57,M
23879,N,82,M
23880,N,66,M
23881,S,0,_
23882,N,67,F
23883,N,80,F
23884,N,44,M
23885,S,0,_
23886,N,74,M
23887,N,39,M
23888,N,57,F
23889,N,74,F
23890,N,58,F
23891,N,85,M
23892,N,71,F
23893,N,62,F
23894,N,62,M
23895,N,49,F
23896,N,52,F
23897,N,70,M
23898,N,69,M
23899,N,48,F
23900,S,0,_
23901,N,76,M
23902,N,77,M
23903,N,49,M
23904,N,33,M
23905,S,0,_
23906,N,32,M
23907,N,57,M
23908,N,74,M
23909,N,53,M
23910,N,61,F
23911,N,59,M
23912,N,72,M
23913,N,61,F
23914,N,58,M
23915,N,90,M
23916,N,48,M
23917,S,0,_
23918,S,0,_
23919,N,82,F
23920,N,64,M
23921,N,83,M
23922,N,65,M
23923,N,53,M
23924,S,0,_
23925,S,0,_
23926,N,64,M
23927,S,0,_
23928,S,0,_
23929,N,44,M
23930,N,27,F
23931,N,36,F
23932,N,63,M
23933,N,36,M
23934,N,52,M
23935,N,68,M
23936,N,77,M
23937,N,50,M
23938,S,0,_
23939,N,43,M
23940,N,53,F
23941,N,37,M
23942,N,69,F
23943,N,60,F
23944,N,82,M
23945,N,62,F
23946,N,30,M
23947,N,61,M
23948,N,56,M
23949,N,73,M
23950,N,54,M
23951,N,29,M
23952,N,39,F
23953,N,56,M
23954,N,64,F
23955,N,53,M
23956,N,57,F
23957,N,62,M
23958,N,38,M
23959,N,22,M
23960,N,41,M
23961,N,47,M
23962,N,56,F
23963,S,0,_
23964,N,68,M
23965,N,63,F
23966,N,49,F
23967,N,50,F
23968,S,0,_
23969,N,69,M
23970,N,63,M
23971,N,48,M
23972,S,0,_
23973,N,53,M
23974,N,44,F
23975,N,84,F
23976,N,53,M
23977,N,59,F
23978,N,53,M
23979,N,70,M
23980,S,0,_
23981,N,59,M
23982,N,69,M
23983,N,50,M
23984,N,61,M
23985,S,0,_
23986,N,74,M
23987,N,48,F
23988,N,46,F
23989,N,29,M
23990,N,62,M
23991,N,78,M
23992,N,60,F
23993,N,70,M
23994,S,0,_
23995,N,59,M
23996,N,31,F
23997,N,40,F
23998,N,63,F
23999,N,51,M
24000,N,68,M
24001,N,79,F
24002,N,68,F
24003,N,51,M
24004,N,74,M
24005,N,81,M
24006,N,64,F
24007,N,44,M
24008,N,64,F
24009,S,0,_
24010,N,56,M
24011,N,48,M
24012,N,55,F
24013,N,73,M
24014,N,53,M
24015,N,83,F
24016,N,70,F
24017,N,55,F
24018,N,56,F
24019,N,22,M
24020,N,57,M
24021,N,67,F
24022,N,62,M
24023,S,0,_
24024,N,66,M
24025,N,36,M
24026,N,38,F
24027,N,55,F
24028,N,77,M
24029,N,52,F
24030,N,58,F
24031,N,37,F
24032,N,75,M
24033,N,74,M
24034,N,67,F
24035,N,80,M
24036,N,42,M
24037,N,70,M
24038,N,35,M
24039,N,46,F
24040,N,74,M
24041,N,38,M
24042,N,55,M
24043,N,40,M
24044,N,45,M
24045,S,0,_
24046,N,30,M
24047,N,46,F
24048,N,29,M
24049,N,81,M
24050,N,58,F
24051,N,63,F
24052,N,75,F
24053,N,62,M
24054,N,60,F
24055,N,52,F
24056,N,44,F
24057,N,72,M
24058,N,56,F
24059,N,89,M
24060,N,69,M
24061,N,33,M
24062,N,60,M
24063,N,53,M
24064,N,30,M
24065,N,54,F
24066,N,61,F
24067,N,63,M
24068,N,38,F
24069,N,27,M
24070,N,54,F
24071,N,64,F
24072,N,49,M
24073,S,0,_
24074,N,80,F
24075,S,0,_
24076,N,53,M
24077,N,61,M
24078,N,63,M
24079,N,60,F
24080,N,53,M
24081,N,81,M
24082,N,57,F
24083,N,44,M
24084,N,72,F
24085,N,32,M
24086,N,84,M
24087,N,77,F
24088,N,63,F
24089,N,45,F
24090,N,56,M
24091,N,71,F
24092,S,0,_
24093,N,30,M
24094,N,45,M
24095,N,40,M
24096,N,51,M
24097,N,70,M
24098,N,85,M
24099,N,72,M
24100,N,57,M
24101,N,54,F
24102,N,73,M
24103,N,79,F
24104,N,69,F
24105,S,0,_
24106,N,65,F
24107,S,0,_
24108,N,63,F
24109,N,54,M
24110,N,65,M
24111,N,54,M
24112,N,45,M
24113,N,91,M
24114,N,35,M
24115,N,57,M
24116,N,76,M
24117,N,84,M
24118,N,76,M
24119,N,59,M
24120,N,71,F
24121,N,64,M
24122,N,75,F
24123,S,0,_
24124,N,62,M
24125,N,71,F
24126,N,68,M
24127,N,83,M
24128,N,79,M
24129,S,0,_
24130,N,63,F
24131,N,65,M
24132,N,59,F
24133,N,51,M
24134,N,60,F
24135,N,35,M
24136,N,51,M
24137,N,43,M
24138,N,77,F
24139,S,0,_
24140,N,56,F
24141,N,26,F
24142,N,55,F
24143,N,68,M
24144,N,26,M
24145,N,72,F
24146,N,71,F
24147,N,50,M
24148,N,64,F
24149,N,63,M
24150,S,0,_
24151,N,70,M
24152,N,52,F
24153,N,59,M
24154,N,64,M
24155,N,69,M
24156,N,78,M
24157,N,59,M
24158,N,47,F
24159,N,41,M
24160,N,67,M
24161,N,63,F
24162,N,63,M
24163,S,0,_
24164,N,54,M
24165,N,73,M
24166,N,63,F
24167,N,55,F
24168,N,49,F
24169,N,81,M
24170,N,30,F
24171,N,39,F
24172,N,41,M
24173,N,29,F
24174,N,32,F
24175,S,0,_
24176,N,66,M
24177,N,24,F
24178,N,58,F
24179,N,80,F
24180,N,50,F
24181,N,80,M
24182,N,71,M
24183,N,57,F
24184,N,68,M
24185,N,56,M
24186,N,76,F
24187,N,39,M
24188,N,83,M
24189,N,59,F
24190,N,58,M
24191,N,74,M
24192,N,56,M
24193,N,53,F
24194,N,61,M
24195,N,72,M
24196,N,56,M
24197,N,54,M
24198,N,64,M
24199,N,79,F
24200,N,65,M
24201,N,71,F
24202,N,60,M
24203,N,57,F
24204,N,22,F
24205,N,47,F
24206,N,61,M
24207,N,31,M
24208,N,57,F
24209,N,32,M
24210,N,53,F
24211,N,50,F
24212,N,52,M
24213,S,0,_
24214,N,35,M
24215,N,47,F
24216,N,45,M
24217,N,71,F
24218,N,73,M
24219,N,60,F
24220,N,65,M
24221,N,60,M
24222,N,84,M
24223,N,34,M
24224,N,58,F
24225,S,0,_
24226,N,38,M
24227,N,90,M
24228,N,70,M
24229,N,64,F
24230,N,50,M
24231,N,57,F
